Date,Title,URL
4 февраля 2019,Газпром. Давление продаж растет,https://bcs-express.ru/tehanaliz/gazp/04.02.19
29 января 2019,Видео. Наши фавориты – Газпром и Сбербанк,https://bcs-express.ru/novosti-i-analitika/video-nashi-favority-gazprom-i-sberbank
22 января 2019,Рейтинг: сколько стоят крупнейшие мировые бренды,https://bcs-express.ru/novosti-i-analitika/skol-ko-stoiat-krupneishie-mirovye-brendy
8 января 2019,Газпром. Перекупленность мешает продолжению роста,https://bcs-express.ru/tehanaliz/gazp/08.01.19
8 января 2019,Газпром. Перекупленность мешает продолжению роста,https://bcs-express.ru/tehanaliz/gazp/08.01.19
4 января 2019,Газпром. Идет к сопротивлению на 161,https://bcs-express.ru/tehanaliz/gazp/04.01.19
4 января 2019,Газпром. Идет к сопротивлению на 161,https://bcs-express.ru/tehanaliz/gazp/04.01.19
29 декабря 2018,Газпром. Технический взгляд на 2019 год,https://bcs-express.ru/tehanaliz/gazp/29.12.18
29 декабря 2018,Газпром. Технический взгляд на 2019 год,https://bcs-express.ru/tehanaliz/gazp/29.12.18
28 декабря 2018,Газпром. Сломали нисходящий тренд и открыли дорогу к росту,https://bcs-express.ru/tehanaliz/gazp/28.12.18
28 декабря 2018,Газпром. Сломали нисходящий тренд и открыли дорогу к росту,https://bcs-express.ru/tehanaliz/gazp/28.12.18
27 декабря 2018,Газпром. Оптимистичная техническая картина,https://bcs-express.ru/tehanaliz/gazp/27.12.18
27 декабря 2018,Газпром. Оптимистичная техническая картина,https://bcs-express.ru/tehanaliz/gazp/27.12.18
26 декабря 2018,"Газпром. Уровень 146,5 руб. стал опорой во вторник",https://bcs-express.ru/tehanaliz/gazp/26.12.18
26 декабря 2018,"Газпром. Уровень 146,5 руб. стал опорой во вторник",https://bcs-express.ru/tehanaliz/gazp/26.12.18
25 декабря 2018,"Газпром. Целью снижения может быть поддержка 146,5 руб.",https://bcs-express.ru/tehanaliz/gazp/25.12.18
25 декабря 2018,"Газпром. Целью снижения может быть поддержка 146,5 руб.",https://bcs-express.ru/tehanaliz/gazp/25.12.18
24 декабря 2018,Газпром за 2018 г. может заработать рекордную прибыль,https://bcs-express.ru/novosti-i-analitika/gazprom-za-2018-g-mozhet-zarabotat-rekordnuiu-pribyl
24 декабря 2018,Газпром. Поддержка может удержать акции от дальнейшего снижения,https://bcs-express.ru/tehanaliz/gazp/24.12.18
24 декабря 2018,Газпром. Поддержка может удержать акции от дальнейшего снижения,https://bcs-express.ru/tehanaliz/gazp/24.12.18
13 декабря 2018,Европарламент выступил против «Северного потока – 2»,https://bcs-express.ru/novosti-i-analitika/evroparlament-vystupil-protiv-severnogo-potoka-2
6 декабря 2018,Двузначные дивиденды Газпрома могут быть лишь незначительно выше 10 руб.,https://bcs-express.ru/novosti-i-analitika/dvuznachnye-dividendy-gazproma
3 декабря 2018,Газпром вновь заявил о двузначных дивидендах,https://bcs-express.ru/novosti-i-analitika/gazprom-vnov-zaiavil-o-dvukhznachnykh-dividendakh
30 ноября 2018,Чистая прибыль Газпрома по МСФО в III квартале выросла почти в 2 раза,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-gazproma-po-msfo-v-iii-kvartale-vyrosla-pochti-v-2-raza
29 ноября 2018,Инвестидея в акциях Газпрома успешно реализовалась,https://bcs-express.ru/novosti-i-analitika/2019406417-investideia-v-aktsiiakh-gazproma-uspeshno-realizovalas
29 ноября 2018,Прогнозы и комментарии. Настроения инвесторов улучшаются,https://bcs-express.ru/novosti-i-analitika/prognozy-i-kommentarii-nastroeniia-investorov-uluchshaiutsia
28 ноября 2018,Дивиденды Газпрома за 2018 г. могут выйти на двузначную цифру,https://bcs-express.ru/novosti-i-analitika/dividendy-gazproma-za-2018-g-mogut-vyiti-na-dvuznachnuiu-tsifru
26 ноября 2018,Как сравнивать нефтяные компании,https://bcs-express.ru/novosti-i-analitika/kak-sravnivat-neftianye-kompanii
21 ноября 2018,Замедление китайской экономики угрожает рынку СПГ в краткосрочной перспективе,https://bcs-express.ru/novosti-i-analitika/zamedlenie-kitaiskoi-ekonomiki-ugrozhaet-rynku-spg-v-kratkosrochnoi-perspektive
20 ноября 2018,Газпром. На часовиках появилась небольшая «двойная вершина»,https://bcs-express.ru/tehanaliz/gazp/20.11.18
20 ноября 2018,Газпром. На часовиках появилась небольшая «двойная вершина»,https://bcs-express.ru/tehanaliz/gazp/20.11.18
23 октября 2018,Газпром. Акция оказалась под давлением внешнего фона,https://bcs-express.ru/novosti-i-analitika/gazprom-aktsiia-okazalas-pod-davleniem-vneshnego-fona
18 октября 2018,"Идеальный шторм, объединяющий Китай и Россию на энергетическом фронте",https://bcs-express.ru/novosti-i-analitika/ideal-nyi-shtorm-obieediniaiushchii-kitai-i-rossiiu-na-energeticheskom-fronte
18 октября 2018,Газпром нарастил поставки газа в страны дальнего зарубежья на 8 млрд кубометров,https://bcs-express.ru/novosti-i-analitika/gazprom-narastil-postavki-gaza-v-strany-dal-nego-zarubezh-ia-na-8-mlrd-kubometrov
16 октября 2018,Газпром. Акция окажется под давлением на открытии,https://bcs-express.ru/novosti-i-analitika/gazprom-aktsiia-okazhetsia-pod-davleniem-na-otkrytii
4 октября 2018,Акции Газпрома возобновили рост,https://bcs-express.ru/novosti-i-analitika/aktsii-gazproma-vozobnovili-rost
3 октября 2018,"Акции Газпрома лидируют по росту, приблизившись к шестилетней вершине",https://bcs-express.ru/novosti-i-analitika/aktsii-gazproma-lidiruiut-po-rostu-priblizivshis-k-shestiletnei-vershine
1 октября 2018,Инвестидея в акциях Газпрома успешно реализовалась,https://bcs-express.ru/novosti-i-analitika/investideia-v-aktsiiakh-gazproma-uspeshno-realizovalas
27 сентября 2018,Видео. При снижении рекомендуем покупать акции Газпрома,https://bcs-express.ru/novosti-i-analitika/video-pri-snizhenii-rekomenduem-pokupat-aktsii-gazproma
10 сентября 2018,Газпром. Продвигаемся в направлении годовых максимумов,https://bcs-express.ru/tehanaliz/gazp/10.09.18
10 сентября 2018,Газпром. Продвигаемся в направлении годовых максимумов,https://bcs-express.ru/tehanaliz/gazp/10.09.18
7 сентября 2018,Газпром. Давление может сохраниться,https://bcs-express.ru/tehanaliz/gazp/07.09.18
7 сентября 2018,Газпром. Давление может сохраниться,https://bcs-express.ru/tehanaliz/gazp/07.09.18
6 сентября 2018,Новатэк догнал Газпром по рыночной капитализации,https://bcs-express.ru/novosti-i-analitika/novatek-dognal-gazprom-po-rynochnoi-kapitalizatsii
6 сентября 2018,Газпром. Повышение капзатрат окажет давление на котировки,https://bcs-express.ru/tehanaliz/gazp/06.09.18
6 сентября 2018,Газпром. Повышение капзатрат окажет давление на котировки,https://bcs-express.ru/tehanaliz/gazp/06.09.18
6 сентября 2018,"Правление «Газпрома» одобрило рост инвестпрограммы на 217,5 млрд руб.",https://bcs-express.ru/novosti-i-analitika/pravlenie-gazproma-odobrilo-rost-investprogrammy-na-217-5-mlrd-rub
3 сентября 2018,"Газпром может направить на инвестпрограмму 1,5 трлн руб.",https://bcs-express.ru/novosti-i-analitika/gazprom-mozhet-napravit-na-investprogrammu-1-5-trln-rub
3 сентября 2018,Прогнозы и комментарии. Появился спрос в бывших аутсайдерах,https://bcs-express.ru/novosti-i-analitika/prognozy-i-kommentarii-poiavilsia-spros-v-byvshikh-autsaiderakh
31 августа 2018,Менеджмент Газпрома не исключает увеличения дивидендов в этом году,https://bcs-express.ru/novosti-i-analitika/menedzhment-gazproma-ne-iskliuchaet-uvelicheniia-dividendov-v-etom-godu
30 августа 2018,Завтрак инвестора. Власти могут пересмотреть размер дивидендов Газпрома,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-vlasti-mogut-peresmotret-razmer-dividendov-gazproma
29 августа 2018,"Чистая прибыль Газпрома по МСФО во II квартале выросла в 5,4 раза",https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-gazproma-po-msfo-vo-ii-kvartale-vyrosla-v-5-4-raza
28 августа 2018,Исследование: Работает ли 200-дневная скользящая средняя,https://bcs-express.ru/novosti-i-analitika/issledovanie-rabotaet-li-200-dnevnaia-skol-ziashchaia-sredniaia
27 августа 2018,Совсем как Газпром,https://bcs-express.ru/novosti-i-analitika/sovsem-kak-gazprom
20 августа 2018,Газпром. Держимся выше поддержки 140 руб.,https://bcs-express.ru/tehanaliz/gazp/20.08.18
20 августа 2018,Газпром. Держимся выше поддержки 140 руб.,https://bcs-express.ru/tehanaliz/gazp/20.08.18
15 августа 2018,Интересный тренд в российских нефтегазовых компаниях,https://bcs-express.ru/novosti-i-analitika/interesnyi-trend-v-rossiiskikh-neftegazovykh-kompaniiakh
8 августа 2018,Перспективы рынка СПГ,https://bcs-express.ru/novosti-i-analitika/perspektivy-rynka-spg
6 августа 2018,Газпром. Возобновляем движение наверх,https://bcs-express.ru/tehanaliz/gazp/06.08.18
6 августа 2018,Газпром. Возобновляем движение наверх,https://bcs-express.ru/tehanaliz/gazp/06.08.18
3 августа 2018,Газпром. Ниже 139-140 руб. падать не рекомендуется,https://bcs-express.ru/tehanaliz/gazp/03.08.18
3 августа 2018,Газпром. Ниже 139-140 руб. падать не рекомендуется,https://bcs-express.ru/tehanaliz/gazp/03.08.18
2 августа 2018,Газпром. Падение акций не пугает,https://bcs-express.ru/tehanaliz/gazp/02.08.18
2 августа 2018,Газпром. Падение акций не пугает,https://bcs-express.ru/tehanaliz/gazp/02.08.18
1 августа 2018,Газпром. Нарисовали мощный импульс роста,https://bcs-express.ru/tehanaliz/gazp/01.08.18
1 августа 2018,Газпром. Нарисовали мощный импульс роста,https://bcs-express.ru/tehanaliz/gazp/01.08.18
31 июля 2018,Газпром. В ожидании сигнала на покупку,https://bcs-express.ru/tehanaliz/gazp/31.07.18
31 июля 2018,Газпром. В ожидании сигнала на покупку,https://bcs-express.ru/tehanaliz/gazp/31.07.18
30 июля 2018,Газпром. Придавили волатильность,https://bcs-express.ru/tehanaliz/gazp/30.07.18
30 июля 2018,Газпром. Придавили волатильность,https://bcs-express.ru/tehanaliz/gazp/30.07.18
27 июля 2018,Газпром. Застряли и пока не можем выбраться,https://bcs-express.ru/tehanaliz/gazp/27.07.18
27 июля 2018,Газпром. Застряли и пока не можем выбраться,https://bcs-express.ru/tehanaliz/gazp/27.07.18
26 июля 2018,Идея экспертов БКС Экспресс в акциях Газпрома закрывается,https://bcs-express.ru/novosti-i-analitika/ideia-ekspertov-bks-ekspress-v-aktsiiakh-gazproma-zakryvaetsia
26 июля 2018,"Газпром. Участники торгов теряют интерес, волатильность падает",https://bcs-express.ru/tehanaliz/gazp/26.07.18
26 июля 2018,"Газпром. Участники торгов теряют интерес, волатильность падает",https://bcs-express.ru/tehanaliz/gazp/26.07.18
25 июля 2018,Газпром. Внешний фон не дает нормально отскочить,https://bcs-express.ru/tehanaliz/gazp/25.07.18
25 июля 2018,Газпром. Внешний фон не дает нормально отскочить,https://bcs-express.ru/tehanaliz/gazp/25.07.18
24 июля 2018,Газпром. До каких уровней будем отскакивать,https://bcs-express.ru/tehanaliz/gazp/24.07.18
24 июля 2018,Газпром. До каких уровней будем отскакивать,https://bcs-express.ru/tehanaliz/gazp/24.07.18
23 июля 2018,Газпром. Отскок может начаться уже от 136 руб.,https://bcs-express.ru/tehanaliz/gazp/23.07.18
23 июля 2018,Газпром. Отскок может начаться уже от 136 руб.,https://bcs-express.ru/tehanaliz/gazp/23.07.18
20 июля 2018,Топ-5 самых перегруженных долгом компаний в индексе МосБиржи,https://bcs-express.ru/novosti-i-analitika/top-5-samykh-peregruzhennykh-dolgom-kompanii-v-indekse-mosbirzhi
20 июля 2018,Газпром. Избежали ускорения распродаж,https://bcs-express.ru/tehanaliz/gazp/20.07.18
20 июля 2018,Газпром. Избежали ускорения распродаж,https://bcs-express.ru/tehanaliz/gazp/20.07.18
19 июля 2018,Газпром. Обозначаем ключевые уровни поддержки,https://bcs-express.ru/tehanaliz/gazp/19.07.18
19 июля 2018,США рассматривают санкции против Северного Потока –2,https://bcs-express.ru/novosti-i-analitika/ssha-rassmatrivaiut-sanktsii-protiv-severnogo-potoka-2
19 июля 2018,Газпром. Обозначаем ключевые уровни поддержки,https://bcs-express.ru/tehanaliz/gazp/19.07.18
19 июля 2018,Газпром. Обозначаем ключевые уровни поддержки,https://bcs-express.ru/tehanaliz/gazp/19.07.18
18 июля 2018,"Газпром. Откроемся с гэпом вниз около 137,5-138,5",https://bcs-express.ru/tehanaliz/gazp/18.07.18
18 июля 2018,"Газпром. Откроемся с гэпом вниз около 137,5-138,5",https://bcs-express.ru/tehanaliz/gazp/18.07.18
17 июля 2018,"Сегодня последний день с дивидендами торгуются Газпром, Система и Сургутнефтегаз",https://bcs-express.ru/novosti-i-analitika/segodnia-poslednii-den-s-dividendami-torguiutsia-gazprom-sistema-i-surgutneftegaz
16 июля 2018,"Сегодня последний день с дивидендами торгуются Мечел, ФСК ЕЭС и КАМАЗ",https://bcs-express.ru/novosti-i-analitika/segodnia-poslednii-den-s-dividendami-torguiutsia-mechel-fsk-ees-i-kamaz
6 июля 2018,"Нафтогаз подал иск к Газпрому по транзитным тарифам на сумму $11,6 млрд",https://bcs-express.ru/novosti-i-analitika/naftogaz-podal-isk-k-gazpromu-po-tranzitnym-tarifam-na-summu-11-6-mlrd
21 июня 2018,Газпром заплатит дополнительно 72 млрд руб. НДПИ,https://bcs-express.ru/novosti-i-analitika/gazprom-zaplatit-dopolnitel-no-72-mlrd-rub-ndpi
15 июня 2018,Видео. Негативный внешний фон давит на российский рынок,https://bcs-express.ru/novosti-i-analitika/video-negativnyi-vneshnii-fon-davit-na-rossiiskii-rynok
15 июня 2018,Что нужно знать об индексе MSCI Russia 10/40,https://bcs-express.ru/novosti-i-analitika/chto-nuzhno-znat-ob-indekse-msci-russia-10-40
30 мая 2018,Газпром. Покупаем на хорошем отчете,https://bcs-express.ru/novosti-i-analitika/gazprom-pokupaem-na-khoroshem-otchete
30 мая 2018,Газпром опубликовал неплохой отчет за I квартал 2018 г.,https://bcs-express.ru/novosti-i-analitika/gazprom-opublikoval-neplokhoi-otchet-za-i-kvartal-2018-g
16 мая 2018,Газпром определился с размером дивидендов,https://bcs-express.ru/novosti-i-analitika/gazprom-opredelilsia-s-razmerom-dividendov
15 мая 2018,Чистая прибыль Газпрома по РСБУ в I квартале выросла на 14%,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-gazproma-po-rsbu-v-i-kvartale-vyrosla-na-14
3 мая 2018,Газпром. Растем в рамках восходящего канала,https://bcs-express.ru/tehanaliz/gazp/03.05.18
3 мая 2018,Газпром. Растем в рамках восходящего канала,https://bcs-express.ru/tehanaliz/gazp/03.05.18
2 мая 2018,Газпром. Сломить трехмесячный тренд не удалось,https://bcs-express.ru/tehanaliz/gazp/02.05.18
2 мая 2018,Газпром. Сломить трехмесячный тренд не удалось,https://bcs-express.ru/tehanaliz/gazp/02.05.18
27 апреля 2018,Газпром сократил прибыль на 45% в IV квартале 2017 г.,https://bcs-express.ru/novosti-i-analitika/gazprom-sokratil-pribyl-na-45-v-iv-kvartale-2017-g
25 апреля 2018,Для Газпрома и ряда других госкомпаний дивиденды в 50% прибыли невозможны,https://bcs-express.ru/novosti-i-analitika/dlia-gazproma-i-riada-drugikh-goskompanii-dividendy-v-50-pribyli-nevozmozhny
23 апреля 2018,Газпром. Картина складывается позитивная,https://bcs-express.ru/tehanaliz/gazp/23.04.18
23 апреля 2018,Газпром. Картина складывается позитивная,https://bcs-express.ru/tehanaliz/gazp/23.04.18
13 апреля 2018,Кто лучше всех пережил «черный понедельник»?,https://bcs-express.ru/novosti-i-analitika/kto-luchshe-vsekh-perezhil-chernyi-ponedel-nik
12 апреля 2018,Правление Газпрома определилось с дивидендами за 2017 год,https://bcs-express.ru/novosti-i-analitika/pravlenie-gazproma-opredelilos-s-dividendami-za-2017-god
2 апреля 2018,Чистая прибыль Газпрома по РСБУ в 2017 году упала боле чем в 4 раза,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-gazproma-po-rsbu-v-2017-godu-upala-bole-chem-v-4-raza
29 марта 2018,"Газпром направит на дивиденды за 2017 год ту же сумму, что и годом ранее",https://bcs-express.ru/novosti-i-analitika/gazproma-napravit-na-dividendy-za-2017-godu-tu-zhe-summu-chto-i-godom-ranee
28 марта 2018,Германия утвердила строительство газопровода «Северный поток-2»,https://bcs-express.ru/novosti-i-analitika/germaniia-utverdila-stroitel-stvo-gazoprovoda-severnyi-potok-2
13 марта 2018,Газпром. Совет директоров не захотел выкупать акции. Продаем?,https://bcs-express.ru/novosti-i-analitika/gazprom-sovet-direktorov-ne-zakhotel-vykupat-aktsii-prodaem
2 марта 2018,Газпром начинает расторжение контрактов с Нафтогазом,https://bcs-express.ru/novosti-i-analitika/gazprom-nachinaet-rastorzhenie-kontraktov-s-naftogazom
1 марта 2018,"Газпром получил штраф на $4,7 млрд",https://bcs-express.ru/novosti-i-analitika/gazprom-poluchil-shtraf-na-4-7-mlrd
1 марта 2018,Прогнозы и комментарии. Инвесторы попросились на выход,https://bcs-express.ru/novosti-i-analitika/2018320813-prognozy-i-kommentarii-investory-poprosilis-na-vykhod
27 февраля 2018,Плюсы и минусы «Северного потока-2» – что выберет Европа?,https://bcs-express.ru/novosti-i-analitika/pliusy-i-minusy-severnogo-potoka-2-chto-vyberet-evropa
20 февраля 2018,Совет директоров Газпрома рассмотрит обратный выкуп акций,https://bcs-express.ru/novosti-i-analitika/sovet-direktorov-gazproma-rassmotrit-obratnyi-vykup-aktsii
14 февраля 2018,Газпром. Отступает от нисходящего тренда,https://bcs-express.ru/novosti-i-analitika/gazprom-otstupaet-ot-niskhodiashchego-trenda
8 февраля 2018,Газпром. Перспективы 2018-2019,https://bcs-express.ru/novosti-i-analitika/gazprom-perspektivy-2018-2019
23 января 2018,"Завершив успешнейший год, Газпром не хочет останавливаться на достигнутом",https://bcs-express.ru/novosti-i-analitika/zavershiv-uspeshneishii-god-gazprom-ne-khochet-ostanavlivat-sia-na-dostignutom
22 января 2018,У каких компаний есть казначейские акции,https://bcs-express.ru/novosti-i-analitika/kaznacheiskie-aktsii-rossiiskikh-kompanii
17 января 2018,Газпром. Держались лучше рынка,https://bcs-express.ru/tehanaliz/gazp/17.01.18
17 января 2018,Газпром. Держались лучше рынка,https://bcs-express.ru/tehanaliz/gazp/17.01.18
16 января 2018,"Газпром. Обновив максимумы, цена ушла в минус",https://bcs-express.ru/tehanaliz/gazp/16.01.18
16 января 2018,"Газпром. Обновив максимумы, цена ушла в минус",https://bcs-express.ru/tehanaliz/gazp/16.01.18
15 января 2018,Газпром. Последует штурм максимумов,https://bcs-express.ru/tehanaliz/gazp/15.01.18
15 января 2018,Газпром. Последует штурм максимумов,https://bcs-express.ru/tehanaliz/gazp/15.01.18
12 января 2018,Газпром. Откат назревает,https://bcs-express.ru/tehanaliz/gazp/12.01.18
12 января 2018,Газпром. Откат назревает,https://bcs-express.ru/tehanaliz/gazp/12.01.18
11 января 2018,Газпром. Подходит к сопротивлению,https://bcs-express.ru/tehanaliz/gazp/11.01.18
11 января 2018,Газпром. Подходит к сопротивлению,https://bcs-express.ru/tehanaliz/gazp/11.01.18
10 января 2018,Газпром. Может последовать еще одна волна роста перед коррекцией,https://bcs-express.ru/tehanaliz/gazp/10.01.18
10 января 2018,Газпром. Может последовать еще одна волна роста перед коррекцией,https://bcs-express.ru/tehanaliz/gazp/10.01.18
9 января 2018,Газпром. Целит на 138,https://bcs-express.ru/tehanaliz/gazp/09.01.18
9 января 2018,Газпром. Целит на 138,https://bcs-express.ru/tehanaliz/gazp/09.01.18
29 декабря 2017,Теханализ – Газпром. Среднесрочный взгляд,https://bcs-express.ru/tehanaliz/gazp/29.12.17
29 декабря 2017,Теханализ – Газпром. Среднесрочный взгляд,https://bcs-express.ru/tehanaliz/gazp/29.12.17
28 декабря 2017,"Газпром. Нужно пробивать уровни 132-132,2",https://bcs-express.ru/tehanaliz/gazp/28.12.17
28 декабря 2017,"Газпром. Нужно пробивать уровни 132-132,2",https://bcs-express.ru/tehanaliz/gazp/28.12.17
27 декабря 2017,Газпром. Проявили слабость,https://bcs-express.ru/tehanaliz/gazp/27.12.17
27 декабря 2017,Газпром. Проявили слабость,https://bcs-express.ru/tehanaliz/gazp/27.12.17
26 декабря 2017,"Газпром. Нужно пробивать сопротивления 132,8-133,5",https://bcs-express.ru/tehanaliz/gazp/26.12.17
26 декабря 2017,"Газпром. Нужно пробивать сопротивления 132,8-133,5",https://bcs-express.ru/tehanaliz/gazp/26.12.17
25 декабря 2017,Газпром. Упрочили положение в пологом восходящем канале,https://bcs-express.ru/tehanaliz/gazp/25.12.17
25 декабря 2017,Газпром. Упрочили положение в пологом восходящем канале,https://bcs-express.ru/tehanaliz/gazp/25.12.17
22 декабря 2017,Стокгольмский арбитраж обязал Нафтогаз выплатить Газпрому более $2 млрд,https://bcs-express.ru/novosti-i-analitika/stokgol-mskii-arbitrazh-obiazal-naftogaz-vyplatit-gazpromu-bolee-2-mlrd
22 декабря 2017,"Газпром. Обновили месячные минимумы, но есть шанс на отскок",https://bcs-express.ru/tehanaliz/gazp/22.12.17
22 декабря 2017,"Газпром. Обновили месячные минимумы, но есть шанс на отскок",https://bcs-express.ru/tehanaliz/gazp/22.12.17
21 декабря 2017,Газпром. Удержались на границе канала,https://bcs-express.ru/tehanaliz/gazp/21.12.17
21 декабря 2017,Газпром. Удержались на границе канала,https://bcs-express.ru/tehanaliz/gazp/21.12.17
20 декабря 2017,Совет директоров Газпрома увеличил инвестпрограмму на 2018 год,https://bcs-express.ru/novosti-i-analitika/sovet-direktorov-gazproma-uvelichil-investprogrammu-na-2018-god
20 декабря 2017,Газпром. Котировки построили треугольник,https://bcs-express.ru/tehanaliz/gazp/20.12.17
20 декабря 2017,Газпром. Котировки построили треугольник,https://bcs-express.ru/tehanaliz/gazp/20.12.17
12 декабря 2017,Цены на газ в ЕС взлетели в 2 раза после взрыва на австрийском газовом хабе,https://bcs-express.ru/novosti-i-analitika/tseny-na-gaz-v-es-vzleteli-v-2-raza-posle-vzryva-na-avstriiskom-gazovom-khabe
7 декабря 2017,Газпром. Уровень 134 оказался крепким орешком,https://bcs-express.ru/tehanaliz/gazp/07.12.17
7 декабря 2017,Газпром. Уровень 134 оказался крепким орешком,https://bcs-express.ru/tehanaliz/gazp/07.12.17
1 декабря 2017,Газпром. Техническая картина намекает на коррекцию,https://bcs-express.ru/novosti-i-analitika/gazprom-tekhnicheskaia-kartina-namekaet-na-korrektsiiu
30 ноября 2017,Чистая прибыль Газпрома за 9 месяцев снизилась на 18%,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-gazproma-za-9-mesiatsev-snizilas-na-18
29 ноября 2017,Газпром хочет увеличить CAPEX и заморозить дивиденды,https://bcs-express.ru/novosti-i-analitika/gazprom-khochet-uvelichit-capex-i-zamorozit-dividendy
22 ноября 2017,Завтрак инвестора: Газпром готовит рекордную инвестпрограмму,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-gazprom-gotovit-rekordnuiu-investprogrammu
14 ноября 2017,Газпром за 9 месяцев получил убыток против прибыли в предыдущем году,https://bcs-express.ru/novosti-i-analitika/gazprom-za-9-mesiatsev-poluchil-ubytok-protiv-pribyli-v-predydushchem-godu
7 ноября 2017,Минфин предлагает снизить НДПИ для СП Газпрома с иностранными компаниями,https://bcs-express.ru/novosti-i-analitika/minfin-predlagaet-snizit-ndpi-dlia-sp-gazproma-s-inostrannymi-kompaniiami
2 ноября 2017,"На что Газпром потратит 1,13 трлн рублей",https://bcs-express.ru/novosti-i-analitika/na-chto-gazprom-potratit-1-13-trln-rublei
31 октября 2017,Газпром. Покупка внутри восходящего канала,https://bcs-express.ru/novosti-i-analitika/gazprom-pokupka-vnutri-voskhodiashchego-kanala
18 октября 2017,Газпром отчитался о реализации основных проектов и утвердил инвестпрограмму,https://bcs-express.ru/novosti-i-analitika/gazprom-otchitalsia-o-realizatsii-osnovnykh-proektov-i-utverdil-investprogrammu
17 октября 2017,Кто получит «сверхприбыль» в III квартале из-за крепкого рубля?,https://bcs-express.ru/novosti-i-analitika/kto-poluchit-sverkhpribyl-v-iii-kvartale-iz-za-krepkogo-rublia
13 октября 2017,Видео: X5 Retail - самая быстрорастущая компания в российском ритейле,https://bcs-express.ru/novosti-i-analitika/video-x5-retail-samaia-bystrorastushchaia-kompaniia-v-rossiiskom-riteile
28 сентября 2017,Газпром. Не удается прорваться выше,https://bcs-express.ru/tehanaliz/gazp/28.09.17
28 сентября 2017,Газпром. Не удается прорваться выше,https://bcs-express.ru/tehanaliz/gazp/28.09.17
27 сентября 2017,Кто не успел за нефтяным ралли,https://bcs-express.ru/novosti-i-analitika/kto-ne-uspel-za-neftianym-ralli
27 сентября 2017,Газпром. На том же месте,https://bcs-express.ru/tehanaliz/gazp/27.09.17
27 сентября 2017,Газпром. На том же месте,https://bcs-express.ru/tehanaliz/gazp/27.09.17
27 сентября 2017,Газпром объявил о планах поставок СПГ в Гану,https://bcs-express.ru/novosti-i-analitika/gazprom-obieiavil-o-planakh-postavok-spg-v-ganu
26 сентября 2017,Газпром. Пробуем развить восходящий импульс,https://bcs-express.ru/tehanaliz/gazp/26.09.17
26 сентября 2017,Газпром. Пробуем развить восходящий импульс,https://bcs-express.ru/tehanaliz/gazp/26.09.17
25 сентября 2017,Газпром. Решающий момент уже близко,https://bcs-express.ru/tehanaliz/gazp/25.09.17
25 сентября 2017,Газпром. Решающий момент уже близко,https://bcs-express.ru/tehanaliz/gazp/25.09.17
22 сентября 2017,"Без шансов, без вариантов. Газпром VS. Газпром нефть",https://bcs-express.ru/novosti-i-analitika/bez-shansov-bez-variantov-gazprom-vs-gazprom-neft
21 сентября 2017,Газпром. Ждем еще одной попытки падения ниже 121 руб.,https://bcs-express.ru/novosti-i-analitika/gazprom-zhdem-eshche-odnoi-popytki-padeniia-nizhe-121-rub
20 сентября 2017,«Газпром» удвоит инвестиции в «Турецкий поток» в 2017 году,https://bcs-express.ru/novosti-i-analitika/gazprom-udvoit-investitsii-v-turetskii-potok-v-2017-godu
15 сентября 2017,Видео: подтверждаем рекомендацию «покупать» по акциям Северстали,https://bcs-express.ru/novosti-i-analitika/video-podtverzhdaem-rekomendatsiiu-pokupat-po-aktsiiam-severstali
15 сентября 2017,Что означает увеличение инвестпрограммы Газпрома,https://bcs-express.ru/novosti-i-analitika/chto-oznachaet-uvelichenie-investprogrammy-gazproma
14 сентября 2017,Видеокомментарий: ключевое событие недели – заседание ЦБ РФ,https://bcs-express.ru/novosti-i-analitika/2018055740-videokommentarii-kliuchevoe-sobytie-nedeli-zasedanie-tsb-rf
14 сентября 2017,Прогнозы и комментарии. Газпром перехватывает инициативу у Сбербанка,https://bcs-express.ru/novosti-i-analitika/prognozy-i-kommentarii-gazprom-perekhvatyvaet-initsiativu-u-sberbanka
13 сентября 2017,Видеокомментарий: позитивная новость для Роснефти,https://bcs-express.ru/novosti-i-analitika/videokommentarii-pozitivnaia-novost-dlia-rosnefti
12 сентября 2017,"Видеокомментарий: внимание на Газпром, Новатэк, Роснефть",https://bcs-express.ru/novosti-i-analitika/videokommentarii-vnimanie-na-gazprom-novatek-rosneft
11 сентября 2017,Газпром. Используем просадку для накапливания акций,https://bcs-express.ru/novosti-i-analitika/gazprom-ispol-zuem-prosadku-dlia-nakaplivaniia-aktsii
4 сентября 2017,Дивиденды в 50% от чистой прибыли для Газпрома пока не актуальны,https://bcs-express.ru/novosti-i-analitika/dividendy-v-50-ot-chistoi-pribyli-dlia-gazproma-poka-ne-aktual-ny
4 сентября 2017,40+ прибыльных идей. Отчет по опубликованным инвестидеям за 10 месяцев,https://bcs-express.ru/novosti-i-analitika/otchet-po-opublikovannym-investideiam-za-9-mesiatsev
