Date,Time,Title,URL,Type,Ticker
2021-08-19,,Сбербанк. Разворачивается вниз,https://bcs-express.ru/tehanaliz/sber/19.08.21,Теханализ,SBER
2021-08-18,,Сбербанк. Закрепиться выше 340 без коррекции будет сложно,https://bcs-express.ru/tehanaliz/sber/18.08.21,Теханализ,SBER
2021-08-17,,"Кассир Сбербанка похитил 12 млн, но не успел покинуть страну",https://bcs-express.ru/novosti-i-analitika/kassir-sberbanka-pokhitil-12-mln-rublei-no-ne-uspel-pokinut-stranu,Около рынка,SBER
2021-08-17,,Сбербанк. Не хочет падать,https://bcs-express.ru/tehanaliz/sber/17.08.21,Теханализ,SBER
2021-08-16,,Сбербанк. Пробой поддержки подтвердит негативные сигналы,https://bcs-express.ru/tehanaliz/sber/16.08.21,Теханализ,SBER
2021-08-13,,Сбербанк. Разворотная модель на дневном графике,https://bcs-express.ru/tehanaliz/sber/13.08.21,Теханализ,SBER
2021-08-12,,Сбербанк. Покупатели не отступают,https://bcs-express.ru/tehanaliz/sber/12.08.21,Теханализ,SBER
2021-08-11,,"Сбербанк. Бумага перекуплена, но идет вверх",https://bcs-express.ru/tehanaliz/sber/11.08.21,Теханализ,SBER
2021-08-10,,Дивиденды России: какие из наших акций в фаворитах у глобальных инвесторов,https://bcs-express.ru/novosti-i-analitika/dividendy-rossii-kakie-iz-nashikh-aktsii-v-favoritakh-u-global-nykh-investorov,Российский рынок,SBER
2021-08-10,,Сбербанк отмечает $100 млрд,https://bcs-express.ru/novosti-i-analitika/sberbank-otmechaet-100-mlrd,Российский рынок,SBER
2021-08-10,,Сбербанк. Может сбавить обороты после обновления максимумов,https://bcs-express.ru/tehanaliz/sber/10.08.21,Теханализ,SBER
2021-08-09,,Сбербанк. Внешний фон подталкивает к коррекции от рекордных уровней,https://bcs-express.ru/tehanaliz/sber/09.08.21,Теханализ,SBER
2021-08-06,,Чистая прибыль Сбербанка в июле выросла на 93%,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-v-iiule-vyrosla-na-93,Российский рынок,SBER
2021-08-06,,Сбербанк. В шаге от рекордных уровней,https://bcs-express.ru/tehanaliz/sber/06.08.21,Теханализ,SBER
2021-08-05,,Сбербанк. Пробой тренда открывает дорогу к максимумам,https://bcs-express.ru/tehanaliz/sber/05.08.21,Теханализ,SBER
2021-08-04,,Сбербанк. Покупатели сохраняют инициативу,https://bcs-express.ru/tehanaliz/sber/04.08.21,Теханализ,SBER
2021-08-03,,Сбербанк. Разворотная свеча грозит откатом,https://bcs-express.ru/tehanaliz/sber/03.08.21,Теханализ,SBER
2021-08-02,,Сбербанк. Держит курс в район 311,https://bcs-express.ru/tehanaliz/sber/02.08.21,Теханализ,SBER
2021-07-30,,Сбербанк. Пойдет вниз на открытии,https://bcs-express.ru/tehanaliz/sber/30.07.21,Теханализ,SBER
2021-07-29,,Сбербанк — чистая прибыль на 95% выше,https://bcs-express.ru/novosti-i-analitika/sberbank-chistaia-pribyl-na-91-vyshe,Российский рынок,SBER
2021-07-29,,Сбербанк. Выкупили просадку перед отчетом,https://bcs-express.ru/tehanaliz/sber/29.07.21,Теханализ,SBER
2021-07-28,,Сбербанк. Откат пока не портит картину,https://bcs-express.ru/tehanaliz/sber/28.07.21,Теханализ,SBER
2021-07-27,,Сбербанк. Может продолжить подъем,https://bcs-express.ru/tehanaliz/sber/27.07.21,Теханализ,SBER
2021-07-27,,Прогнозы и комментарии. Сбербанк вытянул рынок,https://bcs-express.ru/novosti-i-analitika/prognozy-i-kommentarii-sberbank-vytianul-rynok,Российский рынок,SBER
2021-07-26,,Сбербанк. Отскочили от границы полугодового растущего канала,https://bcs-express.ru/tehanaliz/sber/26.07.21,Теханализ,SBER
2021-07-23,,Сбербанк. Начать бы тест сопротивления,https://bcs-express.ru/tehanaliz/sber/23.07.21,Теханализ,SBER
2021-07-22,,Сбербанк. Не отходим от поддержки,https://bcs-express.ru/tehanaliz/sber/22.07.21,Теханализ,SBER
2021-07-21,,Сбербанк. Определяемся с направлением,https://bcs-express.ru/tehanaliz/sber/21.07.21,Теханализ,SBER
2021-07-20,,Сбербанк. Есть куда падать,https://bcs-express.ru/tehanaliz/sber/20.07.21,Теханализ,SBER
2021-07-19,,Сбербанк. Есть куда снижаться,https://bcs-express.ru/tehanaliz/sber/19.07.21,Теханализ,SBER
2021-07-16,,Сбербанк вышел из проблемного актива,https://bcs-express.ru/novosti-i-analitika/sberbank-vyshel-iz-problemnogo-aktiva,Российский рынок,SBER
2021-07-16,,Сбербанк. С направлением не определились,https://bcs-express.ru/tehanaliz/sber/16.07.21,Теханализ,SBER
2021-07-15,,Сбербанк. Покупатели продолжают сдавать позиции,https://bcs-express.ru/tehanaliz/sber/15.07.21,Теханализ,SBER
2021-07-14,,Сбербанк. Вернулись к поддержкам,https://bcs-express.ru/tehanaliz/sber/14.07.21,Теханализ,SBER
2021-07-13,,Сбербанк. Стремимся выйти из нисходящего канала,https://bcs-express.ru/tehanaliz/sber/13.07.21,Теханализ,SBER
2021-07-12,,Сбербанк. У покупателей появилась сложная задача,https://bcs-express.ru/tehanaliz/sber/12.07.21,Теханализ,SBER
2021-07-09,,На случай коррекции — иметь в виду,https://bcs-express.ru/novosti-i-analitika/na-sluchai-korrektsii-imet-vvidu,Российский рынок,SBER
2021-07-09,,Сбербанк. Идет в зону поддержек после пробоя тренда,https://bcs-express.ru/tehanaliz/sber/09.07.21,Теханализ,SBER
2021-07-08,,Сбербанк. Продавцы удерживают инициативу,https://bcs-express.ru/tehanaliz/sber/08.07.21,Теханализ,SBER
2021-07-07,,Чистая прибыль Сбербанка в июне выросла на 72%,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-v-iiune-vyrosla-na-72,Российский рынок,SBER
2021-07-07,,Сбербанк. Цена пробила среднесрочный тренд,https://bcs-express.ru/tehanaliz/sber/07.07.21,Теханализ,SBER
2021-07-06,,Сбербанк. Пятый день осады растущего тренда,https://bcs-express.ru/tehanaliz/sber/06.07.21,Теханализ,SBER
2021-07-05,,Сбербанк. Сохранили среднесрочный растущий тренд,https://bcs-express.ru/tehanaliz/sber/05.07.21,Теханализ,SBER
2021-07-02,,"Сбербанк. Что они ни делают, не идут дела",https://bcs-express.ru/tehanaliz/sber/02.07.21,Теханализ,SBER
2021-07-01,,Бумаги с пониженной биржевой волатильностью,https://bcs-express.ru/novosti-i-analitika/2021728607-bumagi-s-ponizhennoi-birzhevoi-volatil-nost-iu,Среднесрочные тренды,SBER
2021-07-01,,Сбербанк. Разворотная свеча оформилась на уровне тренда,https://bcs-express.ru/tehanaliz/sber/01.07.21,Теханализ,SBER
2021-06-30,,Дивидендный портфель 2021. Квартальная ребалансировка,https://bcs-express.ru/novosti-i-analitika/dividendnyi-portfel-2021-kvartal-naia-rebalansirovka,Российский рынок,SBER
2021-06-30,,Сбербанк. Среднесрочный растущий тренд сдержал первый штурм,https://bcs-express.ru/tehanaliz/sber/30.06.21,Теханализ,SBER
2021-06-29,,Сбербанк. Цена отступила в проторгованный боковик,https://bcs-express.ru/tehanaliz/sber/29.06.21,Теханализ,SBER
2021-06-28,,Сбербанк. Близится штурм важного сопротивления,https://bcs-express.ru/tehanaliz/sber/28.06.21,Теханализ,SBER
2021-06-25,,"Сбербанк. Цена стоит, объемы падают",https://bcs-express.ru/tehanaliz/sber/25.06.21,Теханализ,SBER
2021-06-24,,"Сбербанк. Внешний фон толкает вверх, а внутренний сдерживает",https://bcs-express.ru/tehanaliz/sber/24.06.21,Теханализ,SBER
2021-06-23,,Сбербанк. Сохранили статус-кво,https://bcs-express.ru/tehanaliz/sber/23.06.21,Теханализ,SBER
2021-06-22,,Сбербанк. Выкупили просадку от минимумов июня,https://bcs-express.ru/tehanaliz/sber/22.06.21,Теханализ,SBER
2021-06-21,,Сбербанк. Возникла угроза усиления коррекции,https://bcs-express.ru/tehanaliz/sber/21.06.21,Теханализ,SBER
2021-06-18,,Сбербанк. Ждем выхода из боковика,https://bcs-express.ru/tehanaliz/sber/18.06.21,Теханализ,SBER
2021-06-17,,Сбербанк. После заседания ФРС амплитуда колебаний не выросла,https://bcs-express.ru/tehanaliz/sber/17.06.21,Теханализ,SBER
2021-06-16,,Всесезонный портфель Рэя Далио для российского инвестора,https://bcs-express.ru/novosti-i-analitika/vsesezonnyi-portfel-reia-dalio-dlia-rossiiskogo-investora,Мнения,SBER
2021-06-16,,Сбер привлечет на Okko спортивных болельщиков,https://bcs-express.ru/novosti-i-analitika/sber-privlechet-na-okko-sportivnykh-bolel-shchikov,Около рынка,SBER
2021-06-16,,Сбербанк. Нужен повод для выхода из боковика,https://bcs-express.ru/tehanaliz/sber/16.06.21,Теханализ,SBER
2021-06-15,,Сбербанк. Выкуп просадки — позитивный сигнал,https://bcs-express.ru/tehanaliz/sber/15.06.21,Теханализ,SBER
2021-06-14,,Сбербанк. Что удерживает акцию от закрытия гэпа,https://bcs-express.ru/tehanaliz/sber/14.06.21,Теханализ,SBER
2021-06-11,,Сбербанк. Пауза затянулась,https://bcs-express.ru/tehanaliz/sber/11.06.21,Теханализ,SBER
2021-06-10,,Сбербанк. Внутридневные просадки выкупаются,https://bcs-express.ru/tehanaliz/sber/10.06.21,Теханализ,SBER
2021-06-09,,Сбербанк. Откат не портит техническую картину,https://bcs-express.ru/tehanaliz/sber/09.06.21,Теханализ,SBER
2021-06-08,,Саббатикал в Сбере. Сотрудникам можно уйти в отпуск на год,https://bcs-express.ru/novosti-i-analitika/sabbatikal-v-sbere-sotrudnikam-mozhno-uiti-v-otpusk-na-god,Около рынка,SBER
2021-06-08,,Сбербанк. Вернулся спрос,https://bcs-express.ru/tehanaliz/sber/08.06.21,Теханализ,SBER
2021-06-07,,Топ-5 российских акций: рекомендации недели,https://bcs-express.ru/novosti-i-analitika/2021690667-top-5-rossiiskikh-aktsii-rekomendatsii-nedeli,Российский рынок,SBER
2021-06-07,,7 российских акций для пенсионного портфеля,https://bcs-express.ru/novosti-i-analitika/aktsii-kotorye-mozhno-kupit-i-zabyt-rossiiskii-rynok,Среднесрочные тренды,SBER
2021-06-07,,"Чистая прибыль Сбербанка за май выросла в 2,3 раза",https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-za-mai-vyrosla-v-2-3-raza,Российский рынок,SBER
2021-06-07,,Сбербанк. Усиливаются риски коррекции,https://bcs-express.ru/tehanaliz/sber/07.06.21,Теханализ,SBER
2021-06-04,,Банковский сектор на Московской бирже. Инфографика,https://bcs-express.ru/novosti-i-analitika/bankovskii-sektor-na-moskovskoi-birzhe-infografika,Российский рынок,SBER
2021-06-04,,Чья прибыль не уходит в отпуск летом,https://bcs-express.ru/novosti-i-analitika/ch-ia-pribyl-ne-ukhodit-v-otpusk-letom,Среднесрочные тренды,SBER
2021-06-04,,Сбербанк. Покупатели еще не сдались,https://bcs-express.ru/tehanaliz/sber/04.06.21,Теханализ,SBER
2021-06-03,,Сбербанк. Может подорожать до 318,https://bcs-express.ru/tehanaliz/sber/03.06.21,Теханализ,SBER
2021-06-02,,Сбербанк. Выход из боковика даст новый толчок,https://bcs-express.ru/tehanaliz/sber/02.06.21,Теханализ,SBER
2021-06-01,,Сбербанк. Повод для рывка,https://bcs-express.ru/tehanaliz/sber/01.06.21,Теханализ,SBER
2021-05-31,,Топ-5 российских акций: рекомендации недели,https://bcs-express.ru/novosti-i-analitika/2021827010-top-5-rossiiskikh-aktsii-rekomendatsii-nedeli,Российский рынок,SBER
2021-05-31,,Сбербанк. Взяли паузу,https://bcs-express.ru/tehanaliz/sber/31.05.21,Теханализ,SBER
2021-05-28,,Сбербанк. Игра на закрытие дивидендного гэпа продолжается,https://bcs-express.ru/tehanaliz/sber/28.05.21,Теханализ,SBER
2021-05-27,,Сбербанк. Картина остается позитивной,https://bcs-express.ru/tehanaliz/sber/27.05.21,Теханализ,SBER
2021-05-26,,Сбербанк. Идем к постдивидендным максимумам,https://bcs-express.ru/tehanaliz/sber/26.05.21,Теханализ,SBER
2021-05-25,,Сбербанк. Повторный штурм тренда может стать более успешным,https://bcs-express.ru/tehanaliz/sber/25.05.21,Теханализ,SBER
2021-05-24,,Сбер запускает подписку на авто,https://bcs-express.ru/novosti-i-analitika/sber-zapuskaet-podpisku-na-avto,Около рынка,SBER
2021-05-24,,Сбербанк. Сигнал разворотной свечи получил подтверждение,https://bcs-express.ru/tehanaliz/sber/24.05.21,Теханализ,SBER
2021-05-21,,На чем так вырос рынок,https://bcs-express.ru/novosti-i-analitika/na-chem-tak-vyros-rynok,Среднесрочные тренды,SBER
2021-05-21,,Сбербанк. Разворачивается вверх от поддержки,https://bcs-express.ru/tehanaliz/sber/21.05.21,Теханализ,SBER
2021-05-20,,Сбербанк. Цена подошла к важным поддержкам,https://bcs-express.ru/tehanaliz/sber/20.05.21,Теханализ,SBER
2021-05-19,,Сбербанк. Подвинули на четвертое место,https://bcs-express.ru/tehanaliz/sber/19.05.21,Теханализ,SBER
2021-05-18,,Сбербанк. Объемы торгов заметно сократились,https://bcs-express.ru/tehanaliz/sber/18.05.21,Теханализ,SBER
2021-05-17,,Сбербанк. Растут риски движения к 296,https://bcs-express.ru/tehanaliz/sber/17.05.21,Теханализ,SBER
2021-05-14,,"Российские акции, которые не хотят снижаться",https://bcs-express.ru/novosti-i-analitika/rossiiskie-aktsii-kotorye-ne-khotiat-snizhat-sia,Мнения,SBER
2021-05-14,,Сбербанк. С уходом ниже 300 покупатели активизировались,https://bcs-express.ru/tehanaliz/sber/14.05.21,Теханализ,SBER
2021-05-13,,Сбербанк может увеличить коэффициент дивидендных выплат,https://bcs-express.ru/novosti-i-analitika/sberbank-mozhet-uvelichit-koeffitsient-dividendnykh-vyplat,Российский рынок,SBER
2021-05-13,,Сбербанк. Пробили растущий тренд,https://bcs-express.ru/tehanaliz/sber/13.05.21,Теханализ,SBER
2021-05-12,,Сбербанк. Есть шансы на дальнейшее закрытие гэпа,https://bcs-express.ru/tehanaliz/sber/12.05.21,Теханализ,SBER
2021-05-11,,Чистая прибыль Сбербанка за апрель выросла в 9 раз,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-za-aprel-vyrosla-v-9-raz,Российский рынок,SBER
2021-05-11,,Акции Сбербанка в минусе на 5% из-за дивидендного гэпа,https://bcs-express.ru/novosti-i-analitika/aktsii-sberbanka-v-minuse-na-5-3-iz-za-dividendnogo-gepa,Российский рынок,SBER
2021-05-11,,Сбербанк. Очистится от дивидендов на слабом фоне,https://bcs-express.ru/tehanaliz/sber/11.05.21,Теханализ,SBER
2021-05-10,,Сбербанк — сегодня последний день с дивидендами,https://bcs-express.ru/novosti-i-analitika/sberbank-segodnia-poslednii-den-s-dividendami,Дивиденды,SBER
2021-05-10,,Сбербанк. О чем говорит ралли перед отсечкой,https://bcs-express.ru/tehanaliz/sber/10.05.21,Теханализ,SBER
2021-05-10,,Прогнозы и комментарии. Майские распродажи — это не про российский рынок,https://bcs-express.ru/novosti-i-analitika/prognozy-i-kommentarii-maiskie-rasprodazhi-eto-ne-pro-rossiiskii-rynok,Российский рынок,SBER
2021-05-07,,Сбербанк. Ускорились на четвертый день роста,https://bcs-express.ru/tehanaliz/sber/07.05.21,Теханализ,SBER
2021-05-07,,Сбербанк повысил ставки по ипотеке. Что будет с ценами на недвижимость,https://bcs-express.ru/novosti-i-analitika/sberbank-povysil-stavki-po-ipoteke-chto-budet-s-tsenami-na-nedvizhimost,Российский рынок,SBER
2021-05-07,,Прогнозы и комментарии. Сбербанк и Газпром — два лидера российского рынка,https://bcs-express.ru/novosti-i-analitika/prognozy-i-kommentarii-sberbank-i-gazprom-dva-lidera-rossiiskogo-rynka,Российский рынок,SBER
2021-05-06,,Как быстро акции Сбербанка закроют дивидендный гэп,https://bcs-express.ru/novosti-i-analitika/kak-bystro-aktsii-sberbanka-zakroiut-dividendnyi-gep,Российский рынок,SBER
2021-05-06,,Сбербанк. Подходим к цели,https://bcs-express.ru/tehanaliz/sber/06.05.21,Теханализ,SBER
2021-05-05,,Сбербанк. Идет к 308,https://bcs-express.ru/tehanaliz/sber/05.05.21,Теханализ,SBER
2021-05-04,,Акции Сбербанка переписали исторический максимум,https://bcs-express.ru/novosti-i-analitika/aktsii-sberbanka-perepisali-istoricheskii-maksimum,Российский рынок,SBER
2021-05-04,,Сбербанк. Неделя до отсечки,https://bcs-express.ru/tehanaliz/sber/04.05.21,Теханализ,SBER
2021-04-30,,Сбербанк. Фиксация после отчета,https://bcs-express.ru/tehanaliz/sber/30.04.21,Теханализ,SBER
2021-04-29,,"Чистая прибыль Сбербанка выросла в 2,5 раза в I квартале",https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-vyrosla-v-2-5-raza-v-i-kvartale,Российский рынок,SBER
2021-04-29,,Сбербанк. Есть шанс прорваться выше 300,https://bcs-express.ru/tehanaliz/sber/29.04.21,Теханализ,SBER
2021-04-28,,Сбер займется выпуском собственных игр,https://bcs-express.ru/novosti-i-analitika/sber-zaimetsia-vypuskom-sobstvennykh-igr,Около рынка,SBER
2021-04-27,,Сбер переименовал goods.ru в Сбер мега маркет,https://bcs-express.ru/novosti-i-analitika/sber-pereimenoval-goods-ru-v-sber-mega-market,Около рынка,SBER
2021-04-27,,Цена акций Сбербанка впервые поднялась до 300 рублей,https://bcs-express.ru/novosti-i-analitika/tsena-aktsii-sberbanka-vpervye-podnialas-do-300-rub,Российский рынок,SBER
2021-04-27,,Сбербанк. Новый рекорд,https://bcs-express.ru/tehanaliz/sber/27.04.21,Теханализ,SBER
2021-04-26,,Сколько заработают российские банки в 2021,https://bcs-express.ru/novosti-i-analitika/skol-ko-zarabotaiut-rossiiskie-banki-v-2021,Российский рынок,SBER
2021-04-26,,ТОП-3 самых сильных тренда на российском рынке,https://bcs-express.ru/novosti-i-analitika/top-3-samykh-sil-nykh-trenda-na-rossiiskom-rynke,Среднесрочные тренды,SBER
2021-04-26,,Сбербанк. На повестке снова штурм максимумов,https://bcs-express.ru/tehanaliz/sber/26.04.21,Теханализ,SBER
2021-04-23,,Сбербанк. Подходим к максимумам,https://bcs-express.ru/tehanaliz/sber/23.04.21,Теханализ,SBER
2021-04-22,,Сбербанк. Что примечательного на графике,https://bcs-express.ru/tehanaliz/sber/22.04.21,Теханализ,SBER
2021-04-21,,Сбербанк. Внешний фон сдерживает рост,https://bcs-express.ru/tehanaliz/sber/21.04.21,Теханализ,SBER
2021-04-20,,"Сбербанк. Передохнули, и снова в рост",https://bcs-express.ru/tehanaliz/sber/20.04.21,Теханализ,SBER
2021-04-19,,Сбербанк. С надеждой на рост в будущем,https://bcs-express.ru/tehanaliz/sber/19.04.21,Теханализ,SBER
2021-04-16,,Сбербанк. Легко отделались,https://bcs-express.ru/tehanaliz/sber/16.04.21,Теханализ,SBER
2021-04-15,,Сбербанк. Будет гэп,https://bcs-express.ru/tehanaliz/sber/15.04.21,Теханализ,SBER
2021-04-14,,Геополитические риски снизились. Какие акции вырастут,https://bcs-express.ru/novosti-i-analitika/geopoliticheskie-riski-snizilis-kakie-aktsii-vyrastut,Российский рынок,SBER
2021-04-14,,Сбербанк. Картина улучшается,https://bcs-express.ru/tehanaliz/sber/14.04.21,Теханализ,SBER
2021-04-13,,Сбербанк. Удержались на поддержке,https://bcs-express.ru/tehanaliz/sber/13.04.21,Теханализ,SBER
2021-04-12,,Сбербанк. Продолжит снижение,https://bcs-express.ru/tehanaliz/sber/12.04.21,Теханализ,SBER
2021-04-09,,Сбербанк. Слабость в бумаге сохраняется,https://bcs-express.ru/tehanaliz/sber/09.04.21,Теханализ,SBER
2021-04-08,,"Сбербанк. Продавцы могут вернуться при подходе к 288,5",https://bcs-express.ru/tehanaliz/sber/08.04.21,Теханализ,SBER
2021-04-07,,Чистая прибыль Сбербанка выросла на 66% в марте,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-vyrosla-na-66-v-marte,Российский рынок,SBER
2021-04-07,,Сбербанк. Цена вышла вниз из растущего канала,https://bcs-express.ru/tehanaliz/sber/07.04.21,Теханализ,SBER
2021-04-06,,Fix Price и Сбермаркет договорились о сотрудничестве,https://bcs-express.ru/novosti-i-analitika/fix-price-i-sbermarket-dogovorilis-o-sotrudnichestve,Российский рынок,SBER
2021-04-06,,Сбербанк. Закрыли мартовский гэп,https://bcs-express.ru/tehanaliz/sber/06.04.21,Теханализ,SBER
2021-04-05,,Кто в России обгоняет Netflix?,https://bcs-express.ru/novosti-i-analitika/kto-v-rossii-obgoniaet-netflix,Новости,SBER
2021-04-05,,Сбербанк. Активность возрастет с возвращением западных инвесторов,https://bcs-express.ru/tehanaliz/sber/05.04.21,Теханализ,SBER
2021-04-02,,Сбербанк. Важная поддержка проходит на уровне 285,https://bcs-express.ru/tehanaliz/sber/02.04.21,Теханализ,SBER
2021-04-01,,Нумерология и астрология. Составляем альтернативные портфели,https://bcs-express.ru/novosti-i-analitika/numerologiia-i-astrologiia-sostavliaem-al-ternativnye-portfeli,Среднесрочные тренды,SBER
2021-04-01,,Сбербанк. Краткосрочный растущий тренд сохраняет актуальность,https://bcs-express.ru/tehanaliz/sber/01.04.21,Теханализ,SBER
2021-03-31,,Сбербанк. Чуть-чуть не хватило,https://bcs-express.ru/tehanaliz/sber/31.03.21,Теханализ,SBER
2021-03-30,,Сбербанк. До конца недели может войти в диапазон 296–300,https://bcs-express.ru/tehanaliz/sber/30.03.21,Теханализ,SBER
2021-03-29,,Сбербанк. Внизу остался незакрытый гэп,https://bcs-express.ru/tehanaliz/sber/29.03.21,Теханализ,SBER
2021-03-26,,Сбербанк. Не зря держали оборону,https://bcs-express.ru/tehanaliz/sber/26.03.21,Теханализ,SBER
2021-03-25,,"Сбербанк. Цена выросла, объемы упали",https://bcs-express.ru/tehanaliz/sber/25.03.21,Теханализ,SBER
2021-03-24,,Российские акции: лидеры в каждом секторе на II квартал,https://bcs-express.ru/novosti-i-analitika/rossiiskie-aktsii-lidery-v-kazhdom-sektore-na-ii-kvartal,Среднесрочные тренды,SBER
2021-03-24,,Сбербанк. Держится за поддержку растущего тренда,https://bcs-express.ru/tehanaliz/sber/24.03.21,Теханализ,SBER
2021-03-23,,Сбербанк. Развили отскок,https://bcs-express.ru/tehanaliz/sber/23.03.21,Теханализ,SBER
2021-03-22,,Сбербанк. Скромное бычье поглощение,https://bcs-express.ru/tehanaliz/sber/22.03.21,Теханализ,SBER
2021-03-19,,Наблюдательный совет Сбербанка рекомендовал дивиденды за 2020,https://bcs-express.ru/novosti-i-analitika/nabsovet-sberbanka-rekomendoval-dividendy-za-2020,Дивиденды,SBER
2021-03-19,,Сбербанк. Цена спустилась к важным поддержкам,https://bcs-express.ru/tehanaliz/sber/19.03.21,Теханализ,SBER
2021-03-18,,Сбербанк. Не успели обновить максимумы,https://bcs-express.ru/tehanaliz/sber/18.03.21,Теханализ,SBER
2021-03-17,,Сбербанк. Покупатели еще не потеряли инициативу,https://bcs-express.ru/tehanaliz/sber/17.03.21,Теханализ,SBER
2021-03-16,,Сбербанк. Пора покорять вершину,https://bcs-express.ru/tehanaliz/sber/16.03.21,Теханализ,SBER
2021-03-15,,"4 акции, которые обновили исторический максимум в понедельник",https://bcs-express.ru/novosti-i-analitika/4-aktsii-kotorye-obnovili-istoricheskii-maksimum-v-ponedel-nik,Российский рынок,SBER
2021-03-15,,Сбербанк. Не решается на штурм линии плеч,https://bcs-express.ru/tehanaliz/sber/15.03.21,Теханализ,SBER
2021-03-12,,Сбербанк. Нужно пробивать сопротивление на уровне 288,https://bcs-express.ru/tehanaliz/sber/12.03.21,Теханализ,SBER
2021-03-11,,Сбербанк. Подъем выше 288 сместит цели к рекордным уровням,https://bcs-express.ru/tehanaliz/sber/11.03.21,Теханализ,SBER
2021-03-10,,Сбербанк. Не получить бы голову-плечи,https://bcs-express.ru/tehanaliz/sber/10.03.21,Теханализ,SBER
2021-03-09,,Сбербанк. Ждем развития отскока,https://bcs-express.ru/tehanaliz/sber/09.03.21,Теханализ,SBER
2021-03-05,,Чистая прибыль Сбербанка в феврале выросла на 21%,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-v-fevrale-vyrosla-na-21,Российский рынок,SBER
2021-03-05,,Сбербанк. Ничего не помогло,https://bcs-express.ru/tehanaliz/sber/05.03.21,Теханализ,SBER
2021-03-04,,Сбербанк может выплатить дивиденды за 2020 больше 50% от прибыли,https://bcs-express.ru/novosti-i-analitika/sberbank-mozhet-vyplatit-dividendy-za-2020-bol-she-50-ot-pribyli,Российский рынок,SBER
2021-03-04,,Чистая прибыль Сбербанка в IV квартале 2020 снизилась на 5%,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-v-iv-kvartale-2020-snizilas-na-5,Российский рынок,SBER
2021-03-04,,Какие дивиденды ждать по акциям Сбербанка,https://bcs-express.ru/novosti-i-analitika/kakie-dividendy-zhdat-po-aktsiiam-sberbanka,Российский рынок,SBER
2021-03-04,,Сбербанк. Цена вернулась к поддержке перед публикацией отчета,https://bcs-express.ru/tehanaliz/sber/04.03.21,Теханализ,SBER
2021-03-03,,Сбербанк. Пробой важного сопротивления открывает дорогу к 288,https://bcs-express.ru/tehanaliz/sber/03.03.21,Теханализ,SBER
2021-03-02,,Сбербанк. Не пошли на штурм максимумов,https://bcs-express.ru/tehanaliz/sber/02.03.21,Теханализ,SBER
2021-03-01,,Сбербанк. Удержались от провала в боковике 257–276,https://bcs-express.ru/tehanaliz/sber/01.03.21,Теханализ,SBER
2021-02-26,,Сбербанк. Фиаско покупателей,https://bcs-express.ru/tehanaliz/sber/26.02.21,Теханализ,SBER
2021-02-25,,Сбербанк. Пробой сопротивлений сместит цель к 282,https://bcs-express.ru/tehanaliz/sber/25.02.21,Теханализ,SBER
2021-02-24,,Сбербанк. Нужно выходить из февральского боковика,https://bcs-express.ru/tehanaliz/sber/24.02.21,Теханализ,SBER
2021-02-22,,Сбербанк. Шансы на рост повысились,https://bcs-express.ru/tehanaliz/sber/22.02.21,Теханализ,SBER
2021-02-20,,Сбербанк. Бычье поглощение возвращает к жизни,https://bcs-express.ru/tehanaliz/sber/20.02.21,Теханализ,SBER
2021-02-19,,Сбербанк. Цена закрыла гэп и может уйти на минимумы,https://bcs-express.ru/tehanaliz/sber/19.02.21,Теханализ,SBER
2021-02-18,,Сбербанк. Рост захлебнулся на подходе к максимумам февраля,https://bcs-express.ru/tehanaliz/sber/18.02.21,Теханализ,SBER
2021-02-17,,Сбербанк. Шансы на рост сохраняются,https://bcs-express.ru/tehanaliz/sber/17.02.21,Теханализ,SBER
2021-02-16,,Сбербанк подтвердил планы направить на дивиденды не менее 50% прибыли,https://bcs-express.ru/novosti-i-analitika/sberbank-podtverdil-plany-napravit-na-dividendy-ne-menee-50-pribyli,Новости,SBER
2021-02-16,,Сбербанк. Хорошо пошел,https://bcs-express.ru/tehanaliz/sber/16.02.21,Теханализ,SBER
2021-02-15,,Какие акции в зоне повышенного риска,https://bcs-express.ru/novosti-i-analitika/kakie-aktsii-v-zone-povyshennogo-riska,Российский рынок,SBER
2021-02-15,,Сбербанк. Это разворот,https://bcs-express.ru/tehanaliz/sber/15.02.21,Теханализ,SBER
2021-02-12,,Сбербанк. Обнажились риски дальнейшего погружения,https://bcs-express.ru/tehanaliz/sber/12.02.21,Теханализ,SBER
2021-02-11,,Сбербанк. Не удержим отметку 265 — надежды рухнут,https://bcs-express.ru/tehanaliz/sber/11.02.21,Теханализ,SBER
2021-02-10,,Сбербанк. Неожиданно резкий откат,https://bcs-express.ru/tehanaliz/sber/10.02.21,Теханализ,SBER
2021-02-09,,"Сбербанк. Перекупленности нет, рост продолжается",https://bcs-express.ru/tehanaliz/sber/09.02.21,Теханализ,SBER
